Ridge, X, Y
188 , 34.737 , 16.2444
188 , 34.737 , 16.1719
188 , 34.8095 , 16.1719
189 , 50.5463 , 16.2444
189 , 50.6189 , 16.2444
189 , 50.6189 , 16.5345
189 , 50.6914 , 16.5345
189 , 50.6914 , 16.607
189 , 50.7639 , 16.607
189 , 50.7639 , 16.7521
189 , 50.8364 , 16.7521
189 , 50.8364 , 16.8971
189 , 50.9089 , 16.8971
189 , 50.9089 , 16.9696
189 , 50.8364 , 16.9696
189 , 50.8364 , 16.8971
189 , 50.7639 , 16.8971
189 , 50.7639 , 16.7521
189 , 50.6914 , 16.7521
189 , 50.6914 , 16.607
189 , 50.6189 , 16.607
189 , 50.6189 , 16.5345
189 , 50.5463 , 16.5345
189 , 50.5463 , 16.2444
189 , 50.4738 , 16.2444
189 , 50.4738 , 16.1719
189 , 50.5463 , 16.1719
190 , 37.8554 , 16.462
190 , 37.9279 , 16.462
190 , 37.9279 , 16.5345
190 , 38.0004 , 16.5345
190 , 38.0004 , 16.607
190 , 38.0729 , 16.607
190 , 38.0729 , 16.6796
190 , 38.1454 , 16.6796
190 , 38.1454 , 16.8246
190 , 38.218 , 16.8246
190 , 38.218 , 17.1147
190 , 38.2905 , 17.1147
190 , 38.2905 , 17.1872
190 , 38.363 , 17.1872
190 , 38.363 , 17.3322
190 , 38.4355 , 17.3322
190 , 38.4355 , 17.4048
190 , 38.508 , 17.4048
190 , 38.508 , 17.4773
190 , 38.4355 , 17.4773
190 , 38.4355 , 17.4048
190 , 38.363 , 17.4048
190 , 38.363 , 17.3322
190 , 38.2905 , 17.3322
190 , 38.2905 , 17.1872
190 , 38.218 , 17.1872
190 , 38.218 , 17.1147
190 , 38.1454 , 17.1147
190 , 38.1454 , 16.8246
190 , 38.0729 , 16.8246
190 , 38.0729 , 16.6796
190 , 38.0004 , 16.6796
190 , 38.0004 , 16.607
190 , 37.9279 , 16.607
190 , 37.9279 , 16.5345
190 , 37.8554 , 16.5345
190 , 37.8554 , 16.462
190 , 37.7103 , 16.462
190 , 37.7103 , 16.3895
190 , 37.8554 , 16.3895
191 , 40.6111 , 16.462
191 , 40.7562 , 16.462
191 , 40.7562 , 16.5345
191 , 41.1188 , 16.5345
191 , 41.1188 , 16.607
191 , 41.1913 , 16.607
191 , 41.1913 , 16.6796
191 , 41.2638 , 16.6796
191 , 41.2638 , 16.7521
191 , 41.3363 , 16.7521
191 , 41.3363 , 16.8246
191 , 41.4088 , 16.8246
191 , 41.4088 , 17.1147
191 , 41.3363 , 17.1147
191 , 41.3363 , 16.8246
191 , 41.2638 , 16.8246
191 , 41.2638 , 16.7521
191 , 41.1913 , 16.7521
191 , 41.1913 , 16.6796
191 , 41.1188 , 16.6796
191 , 41.1188 , 16.607
191 , 40.7562 , 16.607
191 , 40.7562 , 16.5345
191 , 40.6111 , 16.5345
191 , 40.6111 , 16.462
191 , 40.5386 , 16.462
191 , 40.5386 , 16.3895
191 , 40.6111 , 16.3895
192 , 43.7295 , 16.6796
192 , 43.5844 , 16.6796
192 , 43.5844 , 16.607
192 , 43.7295 , 16.607
193 , 46.4127 , 16.7521
193 , 46.5578 , 16.7521
193 , 46.5578 , 16.8246
193 , 46.6303 , 16.8246
193 , 46.6303 , 16.8971
193 , 46.5578 , 16.8971
193 , 46.5578 , 16.8246
193 , 46.4127 , 16.8246
193 , 46.4127 , 16.7521
193 , 46.3402 , 16.7521
193 , 46.3402 , 16.6796
193 , 46.4127 , 16.6796
194 , 53.1571 , 16.7521
194 , 53.2296 , 16.7521
194 , 53.2296 , 16.8246
194 , 53.3021 , 16.8246
194 , 53.3021 , 16.8971
194 , 53.3746 , 16.8971
194 , 53.3746 , 16.9696
194 , 53.4471 , 16.9696
194 , 53.4471 , 17.0422
194 , 53.5197 , 17.0422
194 , 53.5197 , 17.1147
194 , 53.5922 , 17.1147
194 , 53.5922 , 17.1872
194 , 53.6647 , 17.1872
194 , 53.6647 , 17.3322
194 , 53.7372 , 17.3322
194 , 53.7372 , 17.4048
194 , 53.8097 , 17.4048
194 , 53.8097 , 17.4773
194 , 53.8823 , 17.4773
194 , 53.8823 , 17.6223
194 , 53.9548 , 17.6223
194 , 53.9548 , 17.6948
194 , 54.0273 , 17.6948
194 , 54.0273 , 17.7674
194 , 53.9548 , 17.7674
194 , 53.9548 , 17.6948
194 , 53.8823 , 17.6948
194 , 53.8823 , 17.6223
194 , 53.8097 , 17.6223
194 , 53.8097 , 17.4773
194 , 53.7372 , 17.4773
194 , 53.7372 , 17.4048
194 , 53.6647 , 17.4048
194 , 53.6647 , 17.3322
194 , 53.5922 , 17.3322
194 , 53.5922 , 17.1872
194 , 53.5197 , 17.1872
194 , 53.5197 , 17.1147
194 , 53.4471 , 17.1147
194 , 53.4471 , 17.0422
194 , 53.3746 , 17.0422
194 , 53.3746 , 16.9696
194 , 53.3021 , 16.9696
194 , 53.3021 , 16.8971
194 , 53.2296 , 16.8971
194 , 53.2296 , 16.8246
194 , 53.1571 , 16.8246
194 , 53.1571 , 16.7521
194 , 53.0845 , 16.7521
194 , 53.0845 , 16.6796
194 , 53.1571 , 16.6796
195 , 39.1607 , 16.8971
195 , 39.0882 , 16.8971
195 , 39.0882 , 17.0422
195 , 39.0157 , 17.0422
195 , 39.0157 , 16.8971
195 , 39.0882 , 16.8971
195 , 39.0882 , 16.8246
195 , 39.1607 , 16.8246
196 , 48.0081 , 16.9696
196 , 48.1532 , 16.9696
196 , 48.1532 , 17.0422
196 , 48.4433 , 17.0422
196 , 48.4433 , 17.1147
196 , 48.5158 , 17.1147
196 , 48.5158 , 17.1872
196 , 48.5883 , 17.1872
196 , 48.5883 , 17.2597
196 , 48.7333 , 17.2597
196 , 48.7333 , 17.3322
196 , 48.8059 , 17.3322
196 , 48.8059 , 17.4048
196 , 48.8784 , 17.4048
196 , 48.8784 , 17.4773
196 , 49.241 , 17.4773
196 , 49.241 , 17.2597
196 , 49.3135 , 17.2597
196 , 49.3135 , 17.1872
196 , 49.4585 , 17.1872
196 , 49.4585 , 17.1147
196 , 49.6036 , 17.1147
196 , 49.6036 , 17.0422
196 , 49.6761 , 17.0422
196 , 49.6761 , 17.1147
196 , 49.6036 , 17.1147
196 , 49.6036 , 17.1872
196 , 49.4585 , 17.1872
196 , 49.4585 , 17.2597
196 , 49.3135 , 17.2597
196 , 49.3135 , 17.4773
196 , 49.241 , 17.4773
196 , 49.241 , 17.7674
196 , 49.3135 , 17.7674
196 , 49.3135 , 17.8399
196 , 49.386 , 17.8399
196 , 49.386 , 17.9124
196 , 49.3135 , 17.9124
196 , 49.3135 , 17.8399
196 , 49.241 , 17.8399
196 , 49.241 , 17.7674
196 , 49.1685 , 17.7674
196 , 49.1685 , 17.5498
196 , 48.8784 , 17.5498
196 , 48.8784 , 17.4773
196 , 48.8059 , 17.4773
196 , 48.8059 , 17.4048
196 , 48.7333 , 17.4048
196 , 48.7333 , 17.3322
196 , 48.5883 , 17.3322
196 , 48.5883 , 17.2597
196 , 48.5158 , 17.2597
196 , 48.5158 , 17.1872
196 , 48.4433 , 17.1872
196 , 48.4433 , 17.1147
196 , 48.1532 , 17.1147
196 , 48.1532 , 17.0422
196 , 48.0081 , 17.0422
196 , 48.0081 , 16.9696
196 , 47.9356 , 16.9696
196 , 47.9356 , 17.0422
196 , 47.8631 , 17.0422
196 , 47.8631 , 16.9696
196 , 47.9356 , 16.9696
196 , 47.9356 , 16.8971
196 , 48.0081 , 16.8971
197 , 54.68 , 16.9696
197 , 54.7525 , 16.9696
197 , 54.7525 , 17.0422
197 , 54.825 , 17.0422
197 , 54.825 , 17.1147
197 , 54.8975 , 17.1147
197 , 54.8975 , 17.2597
197 , 54.9701 , 17.2597
197 , 54.9701 , 17.3322
197 , 54.8975 , 17.3322
197 , 54.8975 , 17.2597
197 , 54.825 , 17.2597
197 , 54.825 , 17.1147
197 , 54.7525 , 17.1147
197 , 54.7525 , 17.0422
197 , 54.68 , 17.0422
197 , 54.68 , 16.9696
197 , 54.5349 , 16.9696
197 , 54.5349 , 17.0422
197 , 54.4624 , 17.0422
197 , 54.4624 , 16.9696
197 , 54.5349 , 16.9696
197 , 54.5349 , 16.8971
197 , 54.68 , 16.8971
198 , 42.0615 , 17.1872
198 , 41.9165 , 17.1872
198 , 41.9165 , 17.1147
198 , 42.0615 , 17.1147
199 , 44.2371 , 17.1872
199 , 44.3096 , 17.1872
199 , 44.3096 , 17.2597
199 , 44.3822 , 17.2597
199 , 44.3822 , 17.3322
199 , 44.4547 , 17.3322
199 , 44.4547 , 17.4048
199 , 44.3822 , 17.4048
199 , 44.3822 , 17.3322
199 , 44.3096 , 17.3322
199 , 44.3096 , 17.2597
199 , 44.2371 , 17.2597
199 , 44.2371 , 17.1872
199 , 44.1646 , 17.1872
199 , 44.1646 , 17.1147
199 , 44.2371 , 17.1147
200 , 40.6836 , 17.2597
200 , 40.6111 , 17.2597
200 , 40.6111 , 17.3322
200 , 40.4661 , 17.3322
200 , 40.4661 , 17.2597
200 , 40.6111 , 17.2597
200 , 40.6111 , 17.1872
200 , 40.6836 , 17.1872
201 , 46.7028 , 17.5498
201 , 46.6303 , 17.5498
201 , 46.6303 , 17.3322
201 , 46.7028 , 17.3322
202 , 45.1074 , 17.4773
202 , 45.0348 , 17.4773
202 , 45.0348 , 17.4048
202 , 45.1074 , 17.4048
203 , 52.7945 , 17.4773
203 , 52.867 , 17.4773
203 , 52.867 , 17.5498
203 , 52.9395 , 17.5498
203 , 52.9395 , 17.6223
203 , 53.012 , 17.6223
203 , 53.012 , 17.7674
203 , 53.0845 , 17.7674
203 , 53.0845 , 17.8399
203 , 53.1571 , 17.8399
203 , 53.1571 , 17.9849
203 , 53.0845 , 17.9849
203 , 53.0845 , 18.13
203 , 53.012 , 18.13
203 , 53.012 , 18.2025
203 , 52.9395 , 18.2025
203 , 52.9395 , 18.275
203 , 52.867 , 18.275
203 , 52.867 , 18.3475
203 , 52.7945 , 18.3475
203 , 52.7945 , 18.7826
203 , 52.867 , 18.7826
203 , 52.867 , 18.8552
203 , 52.7945 , 18.8552
203 , 52.7945 , 18.7826
203 , 52.7219 , 18.7826
203 , 52.7219 , 18.3475
203 , 52.7945 , 18.3475
203 , 52.7945 , 18.275
203 , 52.867 , 18.275
203 , 52.867 , 18.2025
203 , 52.9395 , 18.2025
203 , 52.9395 , 18.13
203 , 53.012 , 18.13
203 , 53.012 , 17.9849
203 , 53.0845 , 17.9849
203 , 53.0845 , 17.8399
203 , 53.012 , 17.8399
203 , 53.012 , 17.7674
203 , 52.9395 , 17.7674
203 , 52.9395 , 17.6223
203 , 52.867 , 17.6223
203 , 52.867 , 17.5498
203 , 52.7945 , 17.5498
203 , 52.7945 , 17.4773
203 , 52.6494 , 17.4773
203 , 52.6494 , 17.4048
203 , 52.7945 , 17.4048
204 , 52.1418 , 17.5498
204 , 51.9967 , 17.5498
204 , 51.9967 , 17.4773
204 , 52.1418 , 17.4773
205 , 36.405 , 17.7674
205 , 36.6951 , 17.7674
205 , 36.6951 , 17.8399
205 , 37.2027 , 17.8399
205 , 37.2027 , 17.9124
205 , 37.2752 , 17.9124
205 , 37.2752 , 17.9849
205 , 37.4202 , 17.9849
205 , 37.4202 , 18.0574
205 , 37.2752 , 18.0574
205 , 37.2752 , 17.9849
205 , 37.2027 , 17.9849
205 , 37.2027 , 17.9124
205 , 36.6951 , 17.9124
205 , 36.6951 , 17.8399
205 , 36.405 , 17.8399
205 , 36.405 , 17.7674
205 , 36.3325 , 17.7674
205 , 36.3325 , 17.6948
205 , 36.405 , 17.6948
206 , 40.4661 , 17.7674
206 , 40.3936 , 17.7674
206 , 40.3936 , 17.8399
206 , 40.321 , 17.8399
206 , 40.321 , 17.7674
206 , 40.3936 , 17.7674
206 , 40.3936 , 17.6948
206 , 40.4661 , 17.6948
207 , 46.1226 , 17.7674
207 , 46.1952 , 17.7674
207 , 46.1952 , 17.8399
207 , 46.2677 , 17.8399
207 , 46.2677 , 17.9849
207 , 46.3402 , 17.9849
207 , 46.3402 , 18.13
207 , 46.4127 , 18.13
207 , 46.4127 , 18.275
207 , 46.4852 , 18.275
207 , 46.4852 , 18.3475
207 , 46.4127 , 18.3475
207 , 46.4127 , 18.275
207 , 46.3402 , 18.275
207 , 46.3402 , 18.13
207 , 46.2677 , 18.13
207 , 46.2677 , 17.9849
207 , 46.1952 , 17.9849
207 , 46.1952 , 17.8399
207 , 46.1226 , 17.8399
207 , 46.1226 , 17.7674
207 , 46.0501 , 17.7674
207 , 46.0501 , 17.6948
207 , 46.1226 , 17.6948
208 , 38.9432 , 17.9849
208 , 38.8706 , 17.9849
208 , 38.8706 , 18.0574
208 , 38.9432 , 18.0574
208 , 38.9432 , 18.3475
208 , 39.0157 , 18.3475
208 , 39.0157 , 18.42
208 , 38.9432 , 18.42
208 , 38.9432 , 18.3475
208 , 38.8706 , 18.3475
208 , 38.8706 , 18.0574
208 , 38.7981 , 18.0574
208 , 38.7981 , 17.9849
208 , 38.8706 , 17.9849
208 , 38.8706 , 17.7674
208 , 38.9432 , 17.7674
209 , 47.573 , 18.275
209 , 47.5005 , 18.275
209 , 47.5005 , 18.42
209 , 47.428 , 18.42
209 , 47.428 , 18.4926
209 , 47.3555 , 18.4926
209 , 47.3555 , 18.42
209 , 47.428 , 18.42
209 , 47.428 , 18.275
209 , 47.5005 , 18.275
209 , 47.5005 , 17.8399
209 , 47.573 , 17.8399
210 , 43.8745 , 17.9849
210 , 44.2371 , 17.9849
210 , 44.2371 , 18.0574
210 , 44.3822 , 18.0574
210 , 44.3822 , 18.13
210 , 44.4547 , 18.13
210 , 44.4547 , 18.2025
210 , 44.5272 , 18.2025
210 , 44.5272 , 18.275
210 , 44.5997 , 18.275
210 , 44.5997 , 18.3475
210 , 44.6722 , 18.3475
210 , 44.6722 , 18.42
210 , 44.7448 , 18.42
210 , 44.7448 , 18.4926
210 , 44.8173 , 18.4926
210 , 44.8173 , 18.5651
210 , 44.8898 , 18.5651
210 , 44.8898 , 18.7101
210 , 44.9623 , 18.7101
210 , 44.9623 , 19.0002
210 , 44.8898 , 19.0002
210 , 44.8898 , 19.0727
210 , 44.8173 , 19.0727
210 , 44.8173 , 19.0002
210 , 44.8898 , 19.0002
210 , 44.8898 , 18.7101
210 , 44.8173 , 18.7101
210 , 44.8173 , 18.5651
210 , 44.7448 , 18.5651
210 , 44.7448 , 18.4926
210 , 44.6722 , 18.4926
210 , 44.6722 , 18.42
210 , 44.5997 , 18.42
210 , 44.5997 , 18.3475
210 , 44.5272 , 18.3475
210 , 44.5272 , 18.275
210 , 44.4547 , 18.275
210 , 44.4547 , 18.2025
210 , 44.3822 , 18.2025
210 , 44.3822 , 18.13
210 , 44.2371 , 18.13
210 , 44.2371 , 18.0574
210 , 43.8745 , 18.0574
210 , 43.8745 , 17.9849
210 , 43.802 , 17.9849
210 , 43.802 , 18.0574
210 , 43.7295 , 18.0574
210 , 43.7295 , 18.13
210 , 43.5119 , 18.13
210 , 43.5119 , 18.2025
210 , 43.4394 , 18.2025
210 , 43.4394 , 18.275
210 , 43.3669 , 18.275
210 , 43.3669 , 18.3475
210 , 43.2944 , 18.3475
210 , 43.2944 , 18.42
210 , 43.2218 , 18.42
210 , 43.2218 , 18.4926
210 , 43.0768 , 18.4926
210 , 43.0768 , 18.5651
210 , 42.8592 , 18.5651
210 , 42.8592 , 18.6376
210 , 42.7867 , 18.6376
210 , 42.7867 , 18.7101
210 , 42.6417 , 18.7101
210 , 42.6417 , 18.7826
210 , 42.5692 , 18.7826
210 , 42.5692 , 18.9277
210 , 42.4966 , 18.9277
210 , 42.4966 , 19.0002
210 , 42.4241 , 19.0002
210 , 42.4241 , 19.0727
210 , 42.2791 , 19.0727
210 , 42.2791 , 19.0002
210 , 42.4241 , 19.0002
210 , 42.4241 , 18.9277
210 , 42.4966 , 18.9277
210 , 42.4966 , 18.7826
210 , 42.5692 , 18.7826
210 , 42.5692 , 18.7101
210 , 42.6417 , 18.7101
210 , 42.6417 , 18.6376
210 , 42.7867 , 18.6376
210 , 42.7867 , 18.5651
210 , 42.8592 , 18.5651
210 , 42.8592 , 18.4926
210 , 43.0768 , 18.4926
210 , 43.0768 , 18.42
210 , 43.2218 , 18.42
210 , 43.2218 , 18.3475
210 , 43.2944 , 18.3475
210 , 43.2944 , 18.275
210 , 43.3669 , 18.275
210 , 43.3669 , 18.2025
210 , 43.4394 , 18.2025
210 , 43.4394 , 18.13
210 , 43.5119 , 18.13
210 , 43.5119 , 18.0574
210 , 43.7295 , 18.0574
210 , 43.7295 , 17.9849
210 , 43.802 , 17.9849
210 , 43.802 , 17.9124
210 , 43.8745 , 17.9124
211 , 41.7714 , 18.13
211 , 41.9165 , 18.13
211 , 41.9165 , 18.2025
211 , 41.7714 , 18.2025
211 , 41.7714 , 18.13
211 , 41.6264 , 18.13
211 , 41.6264 , 18.2025
211 , 41.5539 , 18.2025
211 , 41.5539 , 18.275
211 , 41.4814 , 18.275
211 , 41.4814 , 18.3475
211 , 41.4088 , 18.3475
211 , 41.4088 , 18.4926
211 , 41.3363 , 18.4926
211 , 41.3363 , 18.7101
211 , 41.4088 , 18.7101
211 , 41.4088 , 18.7826
211 , 41.3363 , 18.7826
211 , 41.3363 , 18.7101
211 , 41.2638 , 18.7101
211 , 41.2638 , 18.4926
211 , 41.3363 , 18.4926
211 , 41.3363 , 18.3475
211 , 41.4088 , 18.3475
211 , 41.4088 , 18.275
211 , 41.4814 , 18.275
211 , 41.4814 , 18.2025
211 , 41.5539 , 18.2025
211 , 41.5539 , 18.13
211 , 41.6264 , 18.13
211 , 41.6264 , 18.0574
211 , 41.7714 , 18.0574
212 , 40.2485 , 18.2025
212 , 40.1035 , 18.2025
212 , 40.1035 , 18.13
212 , 40.2485 , 18.13
213 , 49.8937 , 18.2025
213 , 50.0387 , 18.2025
213 , 50.0387 , 18.275
213 , 49.8937 , 18.275
213 , 49.8937 , 18.2025
213 , 49.8211 , 18.2025
213 , 49.8211 , 18.13
213 , 49.8937 , 18.13
214 , 54.0273 , 18.2025
214 , 53.7372 , 18.2025
214 , 53.7372 , 18.13
214 , 54.0273 , 18.13
215 , 50.9815 , 18.275
215 , 50.8364 , 18.275
215 , 50.8364 , 18.3475
215 , 50.7639 , 18.3475
215 , 50.7639 , 18.42
215 , 50.6189 , 18.42
215 , 50.6189 , 18.3475
215 , 50.7639 , 18.3475
215 , 50.7639 , 18.275
215 , 50.8364 , 18.275
215 , 50.8364 , 18.2025
215 , 50.9815 , 18.2025
216 , 35.4622 , 18.5651
216 , 35.2447 , 18.5651
216 , 35.2447 , 18.4926
216 , 35.4622 , 18.4926
217 , 36.1874 , 18.5651
217 , 36.1149 , 18.5651
217 , 36.1149 , 18.4926
217 , 36.1874 , 18.4926
218 , 37.4202 , 18.5651
218 , 37.2752 , 18.5651
218 , 37.2752 , 18.4926
218 , 37.4202 , 18.4926
219 , 48.8059 , 18.6376
219 , 48.8784 , 18.6376
219 , 48.8784 , 18.9277
219 , 48.8059 , 18.9277
219 , 48.8059 , 19.0002
219 , 48.7333 , 19.0002
219 , 48.7333 , 18.9277
219 , 48.8059 , 18.9277
219 , 48.8059 , 18.6376
219 , 48.7333 , 18.6376
219 , 48.7333 , 18.5651
219 , 48.8059 , 18.5651
220 , 40.321 , 18.7101
220 , 40.3936 , 18.7101
220 , 40.3936 , 18.7826
220 , 40.321 , 18.7826
220 , 40.321 , 18.7101
220 , 40.176 , 18.7101
220 , 40.176 , 18.6376
220 , 40.321 , 18.6376
221 , 49.8937 , 19.0002
221 , 49.7486 , 19.0002
221 , 49.7486 , 18.9277
221 , 49.8937 , 18.9277
222 , 52.0693 , 19.1452
222 , 51.8517 , 19.1452
222 , 51.8517 , 19.2178
222 , 51.4891 , 19.2178
222 , 51.4891 , 19.2903
222 , 51.1265 , 19.2903
222 , 51.1265 , 19.3628
222 , 51.054 , 19.3628
222 , 51.054 , 19.4353
222 , 50.9815 , 19.4353
222 , 50.9815 , 19.5804
222 , 50.9089 , 19.5804
222 , 50.9089 , 19.6529
222 , 50.8364 , 19.6529
222 , 50.8364 , 19.7254
222 , 50.7639 , 19.7254
222 , 50.7639 , 19.8704
222 , 50.6914 , 19.8704
222 , 50.6914 , 20.0155
222 , 50.6189 , 20.0155
222 , 50.6189 , 20.088
222 , 50.5463 , 20.088
222 , 50.5463 , 20.4506
222 , 50.6189 , 20.4506
222 , 50.6189 , 20.5231
222 , 50.6914 , 20.5231
222 , 50.6914 , 20.5956
222 , 50.7639 , 20.5956
222 , 50.7639 , 20.6682
222 , 50.8364 , 20.6682
222 , 50.8364 , 20.7407
222 , 50.9089 , 20.7407
222 , 50.9089 , 20.8132
222 , 50.9815 , 20.8132
222 , 50.9815 , 20.8857
222 , 51.054 , 20.8857
222 , 51.054 , 20.9582
222 , 50.9815 , 20.9582
222 , 50.9815 , 20.8857
222 , 50.9089 , 20.8857
222 , 50.9089 , 20.8132
222 , 50.8364 , 20.8132
222 , 50.8364 , 20.7407
222 , 50.7639 , 20.7407
222 , 50.7639 , 20.6682
222 , 50.6914 , 20.6682
222 , 50.6914 , 20.5956
222 , 50.6189 , 20.5956
222 , 50.6189 , 20.5231
222 , 50.5463 , 20.5231
222 , 50.5463 , 20.4506
222 , 50.4738 , 20.4506
222 , 50.4738 , 20.088
222 , 50.5463 , 20.088
222 , 50.5463 , 20.0155
222 , 50.6189 , 20.0155
222 , 50.6189 , 19.8704
222 , 50.6914 , 19.8704
222 , 50.6914 , 19.7254
222 , 50.7639 , 19.7254
222 , 50.7639 , 19.6529
222 , 50.8364 , 19.6529
222 , 50.8364 , 19.5804
222 , 50.9089 , 19.5804
222 , 50.9089 , 19.4353
222 , 50.9815 , 19.4353
222 , 50.9815 , 19.3628
222 , 51.054 , 19.3628
222 , 51.054 , 19.2903
222 , 51.1265 , 19.2903
222 , 51.1265 , 19.2178
222 , 51.4891 , 19.2178
222 , 51.4891 , 19.1452
222 , 51.8517 , 19.1452
222 , 51.8517 , 19.0727
222 , 51.9967 , 19.0727
222 , 51.9967 , 18.9277
222 , 52.0693 , 18.9277
223 , 36.2599 , 19.0727
223 , 36.1149 , 19.0727
223 , 36.1149 , 19.0002
223 , 36.2599 , 19.0002
224 , 38.8706 , 19.1452
224 , 38.7981 , 19.1452
224 , 38.7981 , 19.4353
224 , 38.7256 , 19.4353
224 , 38.7256 , 19.6529
224 , 38.6531 , 19.6529
224 , 38.6531 , 19.4353
224 , 38.7256 , 19.4353
224 , 38.7256 , 19.1452
224 , 38.7981 , 19.1452
224 , 38.7981 , 19.0002
224 , 38.8706 , 19.0002
225 , 54.0273 , 19.0727
225 , 53.9548 , 19.0727
225 , 53.9548 , 19.1452
225 , 54.0273 , 19.1452
225 , 54.0273 , 19.2903
225 , 54.0998 , 19.2903
225 , 54.0998 , 19.3628
225 , 54.1723 , 19.3628
225 , 54.1723 , 19.6529
225 , 54.2449 , 19.6529
225 , 54.2449 , 19.7979
225 , 54.1723 , 19.7979
225 , 54.1723 , 19.6529
225 , 54.0998 , 19.6529
225 , 54.0998 , 19.3628
225 , 54.0273 , 19.3628
225 , 54.0273 , 19.2903
225 , 53.9548 , 19.2903
225 , 53.9548 , 19.1452
225 , 53.8823 , 19.1452
225 , 53.8823 , 19.0727
225 , 53.9548 , 19.0727
225 , 53.9548 , 19.0002
225 , 54.0273 , 19.0002
226 , 37.4928 , 19.1452
226 , 37.5653 , 19.1452
226 , 37.5653 , 19.2903
226 , 37.6378 , 19.2903
226 , 37.6378 , 19.3628
226 , 37.7828 , 19.3628
226 , 37.7828 , 19.4353
226 , 38.0004 , 19.4353
226 , 38.0004 , 19.5078
226 , 37.7828 , 19.5078
226 , 37.7828 , 19.4353
226 , 37.6378 , 19.4353
226 , 37.6378 , 19.3628
226 , 37.5653 , 19.3628
226 , 37.5653 , 19.2903
226 , 37.4928 , 19.2903
226 , 37.4928 , 19.1452
226 , 37.4202 , 19.1452
226 , 37.4202 , 19.0727
226 , 37.4928 , 19.0727
227 , 46.7028 , 19.1452
227 , 46.6303 , 19.1452
227 , 46.6303 , 19.2178
227 , 46.5578 , 19.2178
227 , 46.5578 , 19.2903
227 , 46.4852 , 19.2903
227 , 46.4852 , 19.3628
227 , 45.9776 , 19.3628
227 , 45.9776 , 19.4353
227 , 45.8326 , 19.4353
227 , 45.8326 , 19.5078
227 , 45.76 , 19.5078
227 , 45.76 , 19.4353
227 , 45.8326 , 19.4353
227 , 45.8326 , 19.3628
227 , 45.9776 , 19.3628
227 , 45.9776 , 19.2903
227 , 46.4852 , 19.2903
227 , 46.4852 , 19.2178
227 , 46.5578 , 19.2178
227 , 46.5578 , 19.1452
227 , 46.6303 , 19.1452
227 , 46.6303 , 19.0727
227 , 46.7028 , 19.0727
228 , 43.8745 , 19.3628
228 , 44.0196 , 19.3628
228 , 44.0196 , 19.4353
228 , 44.0921 , 19.4353
228 , 44.0921 , 19.5078
228 , 44.1646 , 19.5078
228 , 44.1646 , 19.5804
228 , 44.2371 , 19.5804
228 , 44.2371 , 19.6529
228 , 44.1646 , 19.6529
228 , 44.1646 , 19.5804
228 , 44.0921 , 19.5804
228 , 44.0921 , 19.5078
228 , 44.0196 , 19.5078
228 , 44.0196 , 19.4353
228 , 43.8745 , 19.4353
228 , 43.8745 , 19.3628
228 , 43.657 , 19.3628
228 , 43.657 , 19.4353
228 , 43.2944 , 19.4353
228 , 43.2944 , 19.3628
228 , 43.657 , 19.3628
228 , 43.657 , 19.2903
228 , 43.8745 , 19.2903
229 , 39.7409 , 19.4353
229 , 39.5958 , 19.4353
229 , 39.5958 , 19.5078
229 , 39.5233 , 19.5078
229 , 39.5233 , 19.7254
229 , 39.5958 , 19.7254
229 , 39.5958 , 19.7979
229 , 39.5233 , 19.7979
229 , 39.5233 , 19.7254
229 , 39.4508 , 19.7254
229 , 39.4508 , 19.5078
229 , 39.5233 , 19.5078
229 , 39.5233 , 19.4353
229 , 39.5958 , 19.4353
229 , 39.5958 , 19.3628
229 , 39.7409 , 19.3628
230 , 35.7523 , 19.5078
230 , 35.8248 , 19.5078
230 , 35.8248 , 19.5804
230 , 35.7523 , 19.5804
230 , 35.7523 , 19.5078
230 , 35.6798 , 19.5078
230 , 35.6798 , 19.4353
230 , 35.7523 , 19.4353
231 , 41.4814 , 19.5804
231 , 41.5539 , 19.5804
231 , 41.5539 , 19.5078
231 , 41.9165 , 19.5078
231 , 41.9165 , 19.5804
231 , 41.5539 , 19.5804
231 , 41.5539 , 19.7254
231 , 41.6264 , 19.7254
231 , 41.6264 , 19.8704
231 , 41.5539 , 19.8704
231 , 41.5539 , 19.7254
231 , 41.4814 , 19.7254
231 , 41.4814 , 19.5804
231 , 41.4088 , 19.5804
231 , 41.4088 , 19.4353
231 , 41.4814 , 19.4353
232 , 36.3325 , 19.7254
232 , 36.405 , 19.7254
232 , 36.405 , 19.7979
232 , 36.4775 , 19.7979
232 , 36.4775 , 19.8704
232 , 36.55 , 19.8704
232 , 36.55 , 19.943
232 , 36.6225 , 19.943
232 , 36.6225 , 20.1605
232 , 36.6951 , 20.1605
232 , 36.6951 , 20.233
232 , 36.7676 , 20.233
232 , 36.7676 , 20.3056
232 , 36.9851 , 20.3056
232 , 36.9851 , 20.233
232 , 37.0577 , 20.233
232 , 37.0577 , 20.3056
232 , 36.9851 , 20.3056
232 , 36.9851 , 20.3781
232 , 36.7676 , 20.3781
232 , 36.7676 , 20.3056
232 , 36.6951 , 20.3056
232 , 36.6951 , 20.233
232 , 36.6225 , 20.233
232 , 36.6225 , 20.1605
232 , 36.55 , 20.1605
232 , 36.55 , 19.943
232 , 36.4775 , 19.943
232 , 36.4775 , 19.8704
232 , 36.405 , 19.8704
232 , 36.405 , 19.7979
