Cell,Ridge, X, Y
Curved_test,17 , 23.4239 , 13.9238
Curved_test,17 , 23.4239 , 13.9963
Curved_test,17 , 23.3514 , 13.9963
Curved_test,17 , 23.3514 , 14.1414
Curved_test,17 , 23.2789 , 14.1414
Curved_test,17 , 23.2789 , 14.2139
Curved_test,17 , 23.2064 , 14.2139
Curved_test,17 , 23.2064 , 14.1414
Curved_test,17 , 23.2789 , 14.1414
Curved_test,17 , 23.2789 , 13.9963
Curved_test,17 , 23.3514 , 13.9963
Curved_test,17 , 23.3514 , 13.9238
Curved_test,17 , 23.4239 , 13.9238
Curved_test,17 , 23.4239 , 13.8513
Curved_test,17 , 23.4964 , 13.8513
Curved_test,17 , 23.4964 , 13.7788
Curved_test,17 , 23.569 , 13.7788
Curved_test,17 , 23.569 , 13.7063
Curved_test,17 , 23.6415 , 13.7063
Curved_test,18 , 28.5728 , 13.8513
Curved_test,18 , 28.4278 , 13.8513
Curved_test,18 , 28.4278 , 13.7788
Curved_test,18 , 28.5728 , 13.7788
Curved_test,19 , 31.1835 , 13.8513
Curved_test,19 , 31.2561 , 13.8513
Curved_test,19 , 31.2561 , 13.9238
Curved_test,19 , 31.1835 , 13.9238
Curved_test,19 , 31.1835 , 13.8513
Curved_test,19 , 31.111 , 13.8513
Curved_test,19 , 31.111 , 13.7788
Curved_test,19 , 31.1835 , 13.7788
Curved_test,20 , 27.2675 , 13.9963
Curved_test,20 , 27.1224 , 13.9963
Curved_test,20 , 27.1224 , 14.0689
Curved_test,20 , 27.0499 , 14.0689
Curved_test,20 , 27.0499 , 14.1414
Curved_test,20 , 26.9774 , 14.1414
Curved_test,20 , 26.9774 , 14.2139
Curved_test,20 , 26.9049 , 14.2139
Curved_test,20 , 26.9049 , 14.2864
Curved_test,20 , 26.8323 , 14.2864
Curved_test,20 , 26.8323 , 14.504
Curved_test,20 , 26.7598 , 14.504
Curved_test,20 , 26.7598 , 14.649
Curved_test,20 , 26.6873 , 14.649
Curved_test,20 , 26.6873 , 14.7941
Curved_test,20 , 26.6148 , 14.7941
Curved_test,20 , 26.6148 , 14.8666
Curved_test,20 , 26.5423 , 14.8666
Curved_test,20 , 26.5423 , 15.0116
Curved_test,20 , 26.4698 , 15.0116
Curved_test,20 , 26.4698 , 15.4467
Curved_test,20 , 26.5423 , 15.4467
Curved_test,20 , 26.5423 , 15.5918
Curved_test,20 , 26.4698 , 15.5918
Curved_test,20 , 26.4698 , 15.4467
Curved_test,20 , 26.3972 , 15.4467
Curved_test,20 , 26.3972 , 15.1567
Curved_test,20 , 26.1797 , 15.1567
Curved_test,20 , 26.1797 , 15.2292
Curved_test,20 , 26.1072 , 15.2292
Curved_test,20 , 26.1072 , 15.1567
Curved_test,20 , 26.1797 , 15.1567
Curved_test,20 , 26.1797 , 15.0841
Curved_test,20 , 26.3972 , 15.0841
Curved_test,20 , 26.3972 , 15.0116
Curved_test,20 , 26.4698 , 15.0116
Curved_test,20 , 26.4698 , 14.8666
Curved_test,20 , 26.5423 , 14.8666
Curved_test,20 , 26.5423 , 14.7941
Curved_test,20 , 26.6148 , 14.7941
Curved_test,20 , 26.6148 , 14.649
Curved_test,20 , 26.6873 , 14.649
Curved_test,20 , 26.6873 , 14.504
Curved_test,20 , 26.7598 , 14.504
Curved_test,20 , 26.7598 , 14.2864
Curved_test,20 , 26.8323 , 14.2864
Curved_test,20 , 26.8323 , 14.2139
Curved_test,20 , 26.9049 , 14.2139
Curved_test,20 , 26.9049 , 14.1414
Curved_test,20 , 26.9774 , 14.1414
Curved_test,20 , 26.9774 , 14.0689
Curved_test,20 , 27.0499 , 14.0689
Curved_test,20 , 27.0499 , 13.9963
Curved_test,20 , 27.1224 , 13.9963
Curved_test,20 , 27.1224 , 13.9238
Curved_test,20 , 27.2675 , 13.9238
Curved_test,21 , 29.5881 , 14.0689
Curved_test,21 , 29.6606 , 14.0689
Curved_test,21 , 29.6606 , 14.1414
Curved_test,21 , 29.5881 , 14.1414
Curved_test,21 , 29.5881 , 14.0689
Curved_test,21 , 29.5156 , 14.0689
Curved_test,21 , 29.5156 , 13.9963
Curved_test,21 , 29.5881 , 13.9963
Curved_test,22 , 27.7751 , 14.2864
Curved_test,22 , 27.7026 , 14.2864
Curved_test,22 , 27.7026 , 14.5765
Curved_test,22 , 27.7751 , 14.5765
Curved_test,22 , 27.7751 , 14.7941
Curved_test,22 , 27.7026 , 14.7941
Curved_test,22 , 27.7026 , 14.5765
Curved_test,22 , 27.6301 , 14.5765
Curved_test,22 , 27.6301 , 14.2864
Curved_test,22 , 27.7026 , 14.2864
Curved_test,22 , 27.7026 , 14.0689
Curved_test,22 , 27.7751 , 14.0689
Curved_test,23 , 31.4011 , 14.7215
Curved_test,23 , 31.4736 , 14.7215
Curved_test,23 , 31.4736 , 15.0116
Curved_test,23 , 31.5461 , 15.0116
Curved_test,23 , 31.5461 , 15.1567
Curved_test,23 , 31.6187 , 15.1567
Curved_test,23 , 31.6187 , 15.2292
Curved_test,23 , 31.6912 , 15.2292
Curved_test,23 , 31.6912 , 15.3017
Curved_test,23 , 31.7637 , 15.3017
Curved_test,23 , 31.7637 , 15.5193
Curved_test,23 , 31.8362 , 15.5193
Curved_test,23 , 31.8362 , 15.6643
Curved_test,23 , 31.9087 , 15.6643
Curved_test,23 , 31.9087 , 15.8093
Curved_test,23 , 31.9813 , 15.8093
Curved_test,23 , 31.9813 , 15.8819
Curved_test,23 , 32.0538 , 15.8819
Curved_test,23 , 32.0538 , 15.9544
Curved_test,23 , 31.9813 , 15.9544
Curved_test,23 , 31.9813 , 15.8819
Curved_test,23 , 31.9087 , 15.8819
Curved_test,23 , 31.9087 , 15.8093
Curved_test,23 , 31.8362 , 15.8093
Curved_test,23 , 31.8362 , 15.6643
Curved_test,23 , 31.7637 , 15.6643
Curved_test,23 , 31.7637 , 15.5193
Curved_test,23 , 31.6912 , 15.5193
Curved_test,23 , 31.6912 , 15.3017
Curved_test,23 , 31.6187 , 15.3017
Curved_test,23 , 31.6187 , 15.2292
Curved_test,23 , 31.5461 , 15.2292
Curved_test,23 , 31.5461 , 15.1567
Curved_test,23 , 31.4736 , 15.1567
Curved_test,23 , 31.4736 , 15.0116
Curved_test,23 , 31.4011 , 15.0116
Curved_test,23 , 31.4011 , 14.9391
Curved_test,23 , 31.2561 , 14.9391
Curved_test,23 , 31.2561 , 15.0116
Curved_test,23 , 30.966 , 15.0116
Curved_test,23 , 30.966 , 15.0841
Curved_test,23 , 30.8935 , 15.0841
Curved_test,23 , 30.8935 , 15.0116
Curved_test,23 , 30.966 , 15.0116
Curved_test,23 , 30.966 , 14.9391
Curved_test,23 , 31.2561 , 14.9391
Curved_test,23 , 31.2561 , 14.8666
Curved_test,23 , 31.4011 , 14.8666
Curved_test,23 , 31.4011 , 14.7215
Curved_test,23 , 31.3286 , 14.7215
Curved_test,23 , 31.3286 , 14.5765
Curved_test,23 , 31.4011 , 14.5765
Curved_test,24 , 29.8782 , 14.8666
Curved_test,24 , 29.8057 , 14.8666
Curved_test,24 , 29.8057 , 14.9391
Curved_test,24 , 29.5156 , 14.9391
Curved_test,24 , 29.5156 , 14.8666
Curved_test,24 , 29.8057 , 14.8666
Curved_test,24 , 29.8057 , 14.7941
Curved_test,24 , 29.8782 , 14.7941
Curved_test,25 , 25.2369 , 14.9391
Curved_test,25 , 25.1644 , 14.9391
Curved_test,25 , 25.1644 , 15.0116
Curved_test,25 , 25.0919 , 15.0116
Curved_test,25 , 25.0919 , 15.0841
Curved_test,25 , 25.0194 , 15.0841
Curved_test,25 , 25.0194 , 15.0116
Curved_test,25 , 25.0919 , 15.0116
Curved_test,25 , 25.0919 , 14.9391
Curved_test,25 , 25.1644 , 14.9391
Curved_test,25 , 25.1644 , 14.8666
Curved_test,25 , 25.2369 , 14.8666
Curved_test,26 , 24.2216 , 15.4467
Curved_test,26 , 24.2942 , 15.4467
Curved_test,26 , 24.2942 , 15.5918
Curved_test,26 , 24.3667 , 15.5918
Curved_test,26 , 24.3667 , 15.6643
Curved_test,26 , 24.4392 , 15.6643
Curved_test,26 , 24.4392 , 15.8093
Curved_test,26 , 24.3667 , 15.8093
Curved_test,26 , 24.3667 , 15.6643
Curved_test,26 , 24.2942 , 15.6643
Curved_test,26 , 24.2942 , 15.5918
Curved_test,26 , 24.2216 , 15.5918
Curved_test,26 , 24.2216 , 15.4467
Curved_test,26 , 24.1491 , 15.4467
Curved_test,26 , 24.1491 , 15.1567
Curved_test,26 , 24.2216 , 15.1567
Curved_test,27 , 27.1224 , 15.5193
